Name,Movie,Line,Sentiment,Irony,Hate,Intimacy
Steve Rogers,winter_soldier.txt,"People are gonna die, Buck. I can't let that happen. [Bucky stares at him coldly] Please, don't make me do this. [seeing Bucky won't back down Steve throws his shield at him and they start battling each other, as they fight Steve manages to bring up the targeting blade system, but as Bucky attacks him the chip falls from Steve's hand; back at the Council]",-0.1761111111111111,[ 1.8638452 -1.1143506],[ 1.309824  -1.5822939],0.06391036510467529
Natasha Romanoff,winter_soldier.txt,"Done. [she looks at her mobile device] And it's trending. [just then Pierce sets off the pins he gave the council members, causing it to burn deeply into their sternum, Natasha and Fury points their guns at Pierce; to Natasha]",0.0,[ 0.97119075 -0.3479055 ],[ 1.3447193 -1.5244621],0.03959721326828003
Alexander Pierce,winter_soldier.txt,"Unless you want two inch hole in your sternum, I'd put that gun down. [Natasha doesn't back down] That was armed the moment you pinned it on. [Fury and Natasha reluctantly lower their weapons]",-0.1037037037037037,[ 1.9448248 -1.0802768],[ 0.78707194 -0.9846954 ],0.10007354617118835
Steve Rogers,winter_soldier.txt,"Drop it! Drop it! [as Bucky continues to hold the chip, Steve breaks his arm and holds onto his throat until he passes out and lets go of the chip, Steve then grabs the chip and rushes off; back at the Triskelion]",0.0,[ 1.9255534 -1.2685794],[ 1.4950794 -1.7653823],0.03105059266090393
Brock Rumlow,winter_soldier.txt,"I'm on forty-one, headed towards the south-west stairwell. [just then Sam attacks Rumlow but Rumlow manages to knock Sam down] This is gonna hurt. There are no prisoners with HYDRA, just order. And order only comes through pain. You ready for yours?",0.0148148148148148,[ 1.9016783 -1.1922182],[ 0.8512561 -1.1033564],0.059554874897003174
Sam Wilson,winter_soldier.txt,"Man, shut the hell up. [they both go to attack each other]",-0.125,[ 0.9933287  -0.19375491],[ 0.554963   -0.69282186],0.10343092679977417
Alexander Pierce,winter_soldier.txt,"Lieutenant, how much longer?",0.2,[ 1.6954955 -0.8156719],[ 1.6456902 -1.6347017],0.03129264712333679
Maria Hill,winter_soldier.txt,"[to Steve as she watches from the monitor] One minute. [Steve desperately tries to get back up to the Helicarriers to get to the targeting system when Bucky becomes conscious and shoots at Steve in the left thigh and then the right shoulder, but Steve still manages to climb up] Thirty seconds, Cap!",0.0714285714285714,[ 1.3291672  -0.68753105],[ 1.6007408 -1.6944512],0.021789371967315674
Steve Rogers,winter_soldier.txt,Stand by. [he gets the chip out] Charlie... [Bucky shoots Steve in the stomach and he falls],0.0,[ 1.8531839 -1.1190665],[ 1.4803544 -1.8339498],0.03439897298812866
Alexander Pierce,winter_soldier.txt,"[on radio] We are go to targets. [Hill watches as the weapons are being targeted at Washington, the White house, the Pentagon, Stark Tower, aiming to kill over 700,00 people.]",-0.1,[0.17286187 0.37685868],[ 1.4040519 -1.5920473],0.02648445963859558
Steve Rogers,winter_soldier.txt,Charlie locked. [as they watch the targets go offline],0.0,[ 0.6960649  -0.15801182],[ 1.5998098 -1.7429857],0.02555108070373535
Maria Hill,winter_soldier.txt,"Okay, Cap, get out of there. [Hill then gets the Helicarriers weapon targets to open fire upon each other]",0.125,[ 1.1141638 -0.2904194],[ 1.1065215 -1.4197854],0.024391919374465942
Steve Rogers,winter_soldier.txt,Fire now.,0.0,[0.5804915 0.0595732],[ 0.85295254 -0.7695614 ],0.029709964990615845
Maria Hill,winter_soldier.txt,"But, Steve...",0.0,[ 1.034561   -0.49639675],[ 1.848564  -1.8508652],0.03980562090873718
Steve Rogers,winter_soldier.txt,"Do it! Do it now! [reluctantly Hill makes the Helicarriers open fire on each other, Steve still inside the Helicarrier looks at Bucky below him; back at the Triskelion Pierce watches the Helicarriers as they are firing at each other]",-0.0625,[ 1.4175035 -0.8145873],[ 1.3616492 -1.6636244],0.04274293780326843
Alexander Pierce,winter_soldier.txt,What a waste.,-0.2,[-0.5293096  1.0255252],[ 1.1396776 -1.0633463],0.14079749584197998
Natasha Romanoff,winter_soldier.txt,Are you still on the fence about Rogers' chances?,0.0,[ 2.3840227 -1.4970407],[ 1.68158   -1.7236272],0.0316566526889801
Alexander Pierce,winter_soldier.txt,"Time to go, Councilwoman. This way, come on. You're gonna fly me out of here. [as Pierce starts to leave with Natasha]",0.8,[ 1.581689  -0.7416878],[ 0.98173743 -0.9400873 ],0.12904983758926392
Nick Fury,winter_soldier.txt,"You know, there was a time I would have taken a bullet for you.",0.0,[ 1.3683678 -0.6549014],[ 1.3955917 -1.3298646],0.15591533482074738
Alexander Pierce,winter_soldier.txt,"You already did. You will again when it's useful. [just then Natasha activates a small disc that emits an electric shock through her whole body and disables the pin, this gives Fury a chance to shoot Pierce, which he does so twice, Fury then walks over to Natasha who is lying unconscious on the floor]",0.0833333333333333,[ 1.6369694  -0.85646904],[ 1.1295189 -1.2489442],0.0661098062992096
Nick Fury,winter_soldier.txt,"Romanoff! Natasha! Natasha, come on! [Natasha opens her eyes]",0.0,[ 1.5627645 -0.8266576],[ 1.1149186 -1.3277406],0.09431931376457214
Natasha Romanoff,winter_soldier.txt,Ow. Those really do sting.,0.2,[ 0.69259804 -0.01230666],[ 1.2139313 -1.0627928],0.04167217016220093
Alexander Pierce,winter_soldier.txt,"[as the Helicarriers continue to destroy each other Pierce lies on the floor and says with his last dieing breath] Hail HYDRA. [just then one Helicarrier crashes into a dam beneath the Triskelion] [as the Helicarrier continues to fall with Cap and Winter Soldier inside, at the Triskelion Sam and Rumlow continue to fight each other]",-0.1125,[ 1.3299493  -0.71971476],[ 1.205785 -1.576372],0.03900977969169617
Brock Rumlow,winter_soldier.txt,"You're out of your depth, kid. [suddenly the first Helicarrier crashes into the Triskelion, catching Rumlow in the destruction]",0.2833333333333333,[ 1.3230933 -0.5473417],[ 1.3868219 -1.5558097],0.06730520725250244
Sam Wilson,winter_soldier.txt,"[to Natasha who is in the helicopter as he sprints away] Please, tell me you got that chopper in the air!",0.0,[ 1.4262096 -0.6572407],[ 1.6218891 -1.7048582],0.05521741509437561
Natasha Romanoff,winter_soldier.txt,"Sam, where are you?",0.0,[ 2.1182275 -1.1917385],[ 1.6874169 -1.879779 ],0.09822678565979004
Sam Wilson,winter_soldier.txt,"41st floor, north-west corner!",0.0,[ 1.9898843 -1.056758 ],[ 1.6827269 -1.6134099],0.022294670343399048
Natasha Romanoff,winter_soldier.txt,"We're on it, stay where you are. [Sam desperately tries to get away from the destruction the Helicarrier is causing to the building] Not an option! [as the building is being destroyed Sam jumps out of the window as Natasha and Fury fly their chopper barely in time to catch him]",0.2416666666666667,[ 1.4814612 -0.8306955],[ 1.3366929 -1.5399882],0.04961082339286804
Sam Wilson,winter_soldier.txt,41st floor! 41st!,0.0,[ 1.4148701 -0.6282408],[ 1.4419118 -1.4340004],0.02047741413116455
Nick Fury,winter_soldier.txt,It's not like they put the floor numbers on the outside of the building!,0.0,[ 0.5865878  -0.02127377],[ 1.6484776 -1.6910392],0.02851724624633789
Natasha Romanoff,winter_soldier.txt,"Hill, where's Steve? You got a location on Rogers?",0.0,[ 2.3958938 -1.4503   ],[ 1.9607835 -1.9851075],0.024187296628952026
Steve Rogers,winter_soldier.txt,You know me. [Bucky lashes out at Steve in anger],-0.7,[ 1.2952291  -0.40309104],[ 1.2962103 -1.4642351],0.15812230110168457
Steve Rogers,winter_soldier.txt,"Bucky, you've known me your whole life. [Bucky hits Steve but Steve chooses not to fight back] Your name is James Buchanan Barnes. [Bucky hits Steve again]",0.1,[ 1.3889188  -0.64049304],[ 1.4723812 -1.8126739],0.1654173731803894
Steve Rogers,winter_soldier.txt,I'm not gonna fight you. You're my friend. [Bucky pushes Steve to the ground],0.0,[ 1.8228339 -0.9827833],[ 1.4296823 -1.6754559],0.17304536700248718
Steve Rogers,winter_soldier.txt,"Then finish it. [Bucky hesitates holding his fist up] Cause I'm with you to the end of the line. [Bucky looks at Steve as if he's starting to remember just then the bottom of the Helicarrier falls sending Steve down into the river below as Bucky watches from the Helicarrier, then we see an unconscious Steve being pulled out of the water and dragged onto the shore by Bucky before he turns and walks away]",-0.0777777777777777,[ 1.5629884  -0.78075236],[ 1.6034216 -1.835657 ],0.07269710302352905
Steve Rogers,winter_soldier.txt,On your left. [Sam looks at Steve and smiles],0.0,[ 1.375059  -0.6791815],[ 1.8016514 -1.9966263],0.08001464605331421
Natasha Romanoff,winter_soldier.txt,I do.,0.0,[0.6481598  0.10565599],[ 1.1703242 -1.0834283],0.053738176822662354
Natasha Romanoff,winter_soldier.txt,I don't know what there is left left for him to say. I think the wreck in the middle of the Potomac made his point fairly eloquently.,0.175,[ 1.7409993  -0.91542625],[ 1.7450514 -1.7832061],0.09802842140197754
Natasha Romanoff,winter_soldier.txt,"HYDRA was selling you lies, not intelligence.",0.0,[-0.3321663   0.49018255],[ 1.6301905 -1.682989 ],0.0645519495010376
Natasha Romanoff,winter_soldier.txt,You're not gonna put me in a prison. You're not gonna put any of us in a prison. You know why?,0.0,[ 1.6158408 -0.8565858],[ 1.4145229 -1.596552 ],0.16150178015232086
Natasha Romanoff,winter_soldier.txt,"Because you need us. Yes, the world is a vulnerable place, and yes, we helped make it that way. But we're also the ones best qualified to defend it. So if you want to arrest me, arrest me. You'll know where to find me. [she gets up and walks away, meanwhile Fury gets rid of any trace of his existence, including his passports and eyepatch, burning them and his hiding place]",0.1,[ 1.4530452 -0.77742  ],[ 1.4525319 -1.563723 ],0.1287415623664856
Nick Fury,winter_soldier.txt,"[wearing sunglasses and hoodie, Fury meets Steve and Sam at a cemetery at his own grave] So, you've experienced this sort of thing before?",0.7,[ 1.4188715 -0.8326313],[ 2.2020504 -2.3025467],0.06402236223220825
Steve Rogers,winter_soldier.txt,"You get used to it. [we see Fury's gravestone which bears bears the epitaph ""The path of the righteous man. Ezekiel 25",0.0,[ 1.3398012  -0.77400184],[ 2.048815  -2.3225176],0.0844845175743103
Nick Fury,winter_soldier.txt,"We've been data-mining HYDRA's files. Looks like a lot of rats didn't go down with the ship. I'm headed to Europe tonight, wanted to ask if you'd come.",-0.1555555555555555,[ 1.4106154 -0.8023836],[ 0.9966907 -1.2045647],0.045574843883514404
Steve Rogers,winter_soldier.txt,There's something I gotta do first.,0.25,[ 1.4239048  -0.53094167],[ 1.4381297 -1.3434049],0.06362199783325195
Nick Fury,winter_soldier.txt,"How about you, Wilson? Could use a man with your abilities.",0.0,[ 2.0857916 -1.3114957],[ 1.7694136 -1.7542552],0.11462490260601044
Sam Wilson,winter_soldier.txt,I'm more of a soldier than a spy.,0.5,[0.79982466 0.08075794],[ 1.5815336 -1.5708504],0.06572455167770386
Nick Fury,winter_soldier.txt,"Alright then. [Sam and Steve shake Fury's hand] Anybody asks for me, tell them they can find me right here. [Fury looks to his gravestone and walks away, just then Natasha joins Steve and Sam]",0.2857142857142857,[ 1.8120619 -1.081494 ],[ 1.5775286 -1.8314527],0.13700799643993378
Natasha Romanoff,winter_soldier.txt,"You should be honored, that's about as close as he gets to saying thank you.",0.0,[ 0.560903   -0.00127762],[ 1.6608087 -1.694986 ],0.17348191142082214
Steve Rogers,winter_soldier.txt,Not going with him?,0.0,[ 1.9572124 -1.1862088],[ 1.4684694 -1.517393 ],0.09001204371452332
Natasha Romanoff,winter_soldier.txt,No.,0.0,[ 1.1156439 -0.377346 ],[ 0.848548 -0.758422],0.026728183031082153
Steve Rogers,winter_soldier.txt,Not staying here?,0.0,[ 1.8265396 -0.9925082],[ 1.7665561 -1.8638972],0.047661423683166504
Natasha Romanoff,winter_soldier.txt,"I blew all my covers, I gotta go figure out a new one.",0.1363636363636363,[ 1.8611442 -1.003751 ],[ 1.5199076 -1.485436 ],0.09200489521026611
Steve Rogers,winter_soldier.txt,That might take a while.,0.0,[ 0.79527634 -0.02256669],[ 1.2860595 -1.1898967],0.0586608350276947
Natasha Romanoff,winter_soldier.txt,"I'm counting on it. That thing you asked for, I called in a few favors from Kiev. [she hands Steve a file titled ""дело No 17"" (file No 17)] Will you do me a favor? Call that nurse.",-0.2,[ 1.4650654 -0.8562316],[ 1.4262017 -1.5603539],0.10016816854476929
Steve Rogers,winter_soldier.txt,She's not a nurse.,0.0,[0.22156541 0.2421161 ],[ 0.6920831 -0.5119442],0.08592694997787476
Natasha Romanoff,winter_soldier.txt,And you're not a SHIELD agent.,0.0,[ 0.64668643 -0.15955034],[ 1.7100526 -1.6436034],0.06960642337799072
Steve Rogers,winter_soldier.txt,What was her name again?,0.0,[ 2.1532862 -1.2093455],[ 0.9685435  -0.93717986],0.12302681803703308
Natasha Romanoff,winter_soldier.txt,"Sharon. She's nice. [she kisses Steve on the cheek and turns to walk away] Be careful, Steve. You might not want to pull on that thread. [as Natasha walks away Steve opens the file, which is about Bucky and the information regarding his Winter Soldier transformation, Sam walks over to Steve]",0.25,[ 1.5000383 -1.0554092],[ 0.94493794 -1.003689  ],0.155091792345047
Sam Wilson,winter_soldier.txt,You're going after him?,0.0,[ 0.7123221  -0.11438495],[ 1.7275127 -1.7342415],0.13240155577659607
Steve Rogers,winter_soldier.txt,You don't have to come with me.,0.0,[ 1.659048   -0.88068175],[ 1.6071198 -1.4769269],0.17402641475200653
Sam Wilson,winter_soldier.txt,I know. When do we start?,0.0,[ 2.2090926 -1.3264319],[ 1.645662  -1.5319325],0.046254485845565796
