Name,Line,Sentiment,Irony,Hate
BENEDICT,"(to Linus)
                   You alright?",0.0,[ 0.62351197 -0.19828692],[ 1.88931  -2.065263]
LINUS,"(a beat, then)
                   Yeah.",0.0,[-0.41981083  0.7813784 ],[ 1.5358993 -1.5327994]
RUSTY,"(hearing this)
                   He's got it.
                          (into his mike)
                   Virgil, Turk: deliver your
                   package.",0.0,[0.25382602 0.01560578],[ 1.7452413 -1.9396764]
VIRGIL,"Aw, I think... Jesus.    I lost my
                   card.

      The guards frown at him.     A SECURITY OFFICER approaches.",0.0,[-0.00352125  0.32939187],[ 1.8253378 -1.8624655]
VIRGIL,"I think... Jesus! I lost my
                   keycard.",0.0,[0.28504384 0.02753779],[ 1.8801807 -1.8878187]
WALSH,There it is now.,0.0,[0.69771963 0.07831065],[ 1.192496  -1.0965428]
SAUL,"(beginning to sweat
                        this a bit, nerves
                        overtaking him)
                Wonderful.",1.0,[-0.22691979  0.43932498],[ 1.6402607 -1.5631362]
RUSTY,"That's my cue.
                       (as he exits)
                Give Basher the go.",0.0,[0.01582884 0.39090645],[ 1.5847765 -1.6633593]
LIVINGSTON,"(into mike)
                Bash, what's your status?",0.0,[ 1.2870554 -0.6787436],[ 1.878558 -2.068404]
BASHER,"(turning Bronte down)
                No need to yell.",-0.1555555555555555,[-0.21600999  0.62942976],[ 1.7416701 -1.66776  ]
BASHER,"I'm there.

      And he SCREECHES to a halt on the parking structure's
      top level. Vegas can be seen in every direction.",0.5,[-0.27992502  0.6132186 ],[ 1.6175201 -1.6335839]
BENEDICT,"Please show this man off the
                premises.
                       (to Frank)
                Don't step foot in my casino
                again.",0.0,[ 0.7539348  -0.44792813],[ 1.0654298 -1.2397803]
FRANK,"(as he's led away,
                         over his shoulder,
                         to Linus)
                Cracker.

      Benedict checks his watch again:    he's really running
      late.",-0.0499999999999999,[ 0.6360608  -0.40036651],[ 1.7336254 -1.945911 ]
BENEDICT,"Mr. Wills, if you don't mind...
                       (as Linus forgets
                        to respond)
                Mr. Wills?",0.0,[ 0.39677396 -0.12523586],[ 1.7618827 -2.0336795]
LINUS,"Of course.

      They start toward the exit.   But halfway there...",0.0,[-1.1029903  1.277069 ],[ 1.539924  -1.5063735]
LINUS,"My beeper.   I'm sorry.   I forgot
                it.

      Benedict hesitates: He's in an enormous hurry now, he's
      behind schedule -- he hates being behind schedule -- but
      leaving even a member of the Gaming Commission alone in
      his cage is a security risk. One glace at the cameras
      all about and he decides to risk it.",-0.325,[ 0.76508504 -0.46510753],[ 1.749682 -1.857325]
BENEDICT,You know how to get back out?,0.0,[ 1.5635194  -0.87169874],[ 1.7488053 -1.7777871]
LINUS,Of course.   Enjoy the fight.,0.4,[-1.7462894  1.9514401],[ 1.4837672 -1.4738791]
BENEDICT,"(shaking his hand,
                        then hurrying away)
                Thank you.

      Linus smiles after him, withdrawing the page of
      combinations he lifted off the man.",0.0,[ 0.49549013 -0.11539887],[ 1.7180535 -1.9888974]
FRANK,"Thanks, fellas.

      ... but they snarl at him before returning inside.   Frank
      smiles and goes on his way, his job complete.",0.15,[-0.5237594   0.69680196],[ 1.5536121 -1.5775219]
DANNY,"How much longer do you think Mr.
                Benedict will be?",0.2,[0.28967738 0.07996092],[ 1.6455138 -1.7440827]
DANNY,"No cameras in this room, huh?
                Don't want anyone seeing what
                happens here?

      The Goons say nothing.   Danny checks his watch.",0.0,[-0.8005742   0.92712384],[ 1.6458267 -1.5794117]
DANNY,"He's not coming, is he?

      The Goons look at each other; Danny has called their
      bluff.",-0.125,[-0.35505423  0.6612773 ],[ 1.5318772 -1.6505208]
DANNY,"Who is?

      There's a KNOCK at the door, and the Goons smile:
      Danny's about to find out who. One Goon rises to usher
      in...

      ... the BRUISER, come to beat the shit out of Danny
      Ocean. The guy's at least six-six, three hundred pounds,
      but it's not his size that draws attention, it's his
      teeth...",-0.0666666666666666,[ 0.79863507 -0.4661796 ],[ 1.1411959 -1.3578724]
DANNY,"I guess Mr. Benedict didn't like
                   me talking to his girl.

      The Goons shake their heads. Danny smiles at the
      Bruiser, and the Bruiser snarls back, showing off those
      gums. He rolls up his shirtsleeves, itching to tear a
      hole in this man. The Goons head for the door.",0.0,[0.1536138  0.16061556],[ 0.77680504 -0.8896497 ]
DANNY,"Jesus, Bruiser, not 'til later.",0.0,[ 2.1254756 -1.1805768],[ 1.4717833 -1.4923943]
DANNY,"S'okay.
                          (shaking it off)
                   How's the wife?",0.5,[ 0.3287525  -0.04882157],[ 0.9796726 -0.9722934]
DANNY,Then we better get to work.,0.5,[-0.10321684  0.6283589 ],[ 1.1834477 -1.0811782]
LIVINGSTON,Oh shit...,-0.2,[-0.1918671  0.6955975],[ 1.6085476 -1.4667434]
WALSH,"Does that satisfy you, Mr. Zerga?",0.0,[ 1.7071561 -0.9819575],[ 1.7300917 -1.7902557]
SAUL,"Yes, I'm very satisfied.",0.65,[-0.8652962  1.3651614],[ 1.6081927 -1.584507 ]
WALSH,"(to Slim)
                    Close it up.

       On the monitor, the vault door closes, but Saul looks
       anything but satisfied. He's sweaty, his mouth's so dry
       he can't swallow, and he keeps patting down his pockets
       for his Rolaids, without finding them.",0.0925925925925926,[ 1.2988666  -0.88050866],[ 1.701347  -1.8219061]
LIVINGSTON,"Almost there, kid.",0.0,[ 0.789931   -0.11169098],[ 1.4403754 -1.3863231]
LIVINGSTON,Going to video now.,0.0,[ 1.2821313 -0.4473262],[ 1.3020531 -1.1531161]
WALSH,"(as Saul passes out)
                Call for a doctor.",0.0,[-0.24880275  0.57137007],[ 1.7660879 -1.7886744]
DANNY,"You didn't really think I was
                gonna sit this one out, did you?",0.2,[0.54372406 0.07625312],[ 1.5718492 -1.593394 ]
LINUS,"What, didn't you trust me?",0.0,[ 1.6263067 -0.8107314],[ 1.9428837 -1.8755718]
DANNY,"I do now.

      He reaches down and pulls Linus, wide-eyed, up to the
      roof of the elevator.",-0.1555555555555555,[0.09842434 0.30028346],[ 1.7425672 -1.8456126]
RUSTY,Someone called for a doctor?,0.0,[ 1.362734   -0.52465653],[ 1.7793967 -1.785196 ]
LINUS,How'd you get here?,0.0,[ 1.9933487 -1.1691127],[ 1.8139868 -1.7870747]
DANNY,"Crawlspace. And I had to give
                 away a couple mil.",0.0,[ 0.7961357 -0.3409689],[ 1.689643  -1.7265447]
LINUS,"But what about -- I mean, that
                 whole thing with Rusty...

       Danny just smiles at him.",-0.0562499999999999,[-0.02533093  0.18994215],[ 1.8128778 -1.9066168]
DANNY,You think the kid bought it?,0.0,[ 1.821052  -1.2239426],[ 1.5986699 -1.5566341]
RUSTY,"Hell, I think Reuben bought it,
                 and he knew we were screwing
                 around.
                         (beat)
                 You sure about this?",0.5,[ 0.3702156  -0.21372086],[ 1.3746482 -1.522658 ]
DANNY,"(nods)
                 Bobby Caldwell threw me into the
                 pool first time. Least I could do
                 is give his kid a push.",-0.0249999999999999,[ 0.3744386  -0.00532357],[ 1.7112747 -1.7363772]
LINUS,"Why'd you make me go through all
                 this? Why not just tell me?",0.0,[ 0.9726124 -0.3941233],[ 1.7607683 -1.7027018]
DANNY,"Well, where's the fun in that?
                        (starting toward
                         elevator shaft
                         ladder)
                 C'mon: Yen's got about three
                 minutes of air left.",0.0999999999999999,[ 0.736658  -0.3806651],[ 1.5514743 -1.6848037]
RUSTY,"He's gone.

       Walsh, Fat and Slim all bow their heads.     At the door,
       two paramedics arrive with a stretcher.",0.0,[-0.5639544   0.81348634],[ 1.7855612 -1.7457613]
WALSH,"You're too late, guys.   He's dead.

       The first paramedic turns to his partner and admonishes
       him:",-0.0833333333333333,[-0.04133307  0.2913234 ],[ 2.0803142 -2.0986214]
VIRGIL,"(to Turk)
                    I told you to hurry.",0.0,[-0.5647461  0.8795676],[ 1.6889883 -1.7147478]
DANNY,Who do you like tonight?,0.0,[ 2.3107023 -1.3291531],[ 1.3828186 -1.4698237]
LINUS,Huh?,0.0,[ 1.1789259  -0.37781826],[ 1.2160033 -1.2256861]
DANNY,Tyson or Lewis.,0.0,[ 1.441094  -0.5327594],[ 0.98860645 -0.9989234 ]
LINUS,"The fight...?
                           (as Danny nods)
                    Lewis.
                           (as Danny shoots him
                            a look)
                    You like Tyson?
                           (as Danny nods)
                    How strongly do you feel about it?",0.4333333333333333,[ 1.2166904 -0.8843461],[ 1.7725121 -2.0403864]
DANNY,You looking for action?,0.1,[ 1.611417  -0.8777442],[ 1.9224466 -1.95751  ]
LINUS,"(shrugs)
                    I'd go in for a buck.",0.0,[0.40129927 0.01621333],[ 1.4066359 -1.5386275]
DANNY,"A buck it is.

       And they're ready, poised at the top, looking into the
       abyss of an elevator shaft scattered with infrared
       sensors.",0.35,[-0.27045283  0.55922776],[ 1.5146981 -1.5919809]
DANNY,"(into his mike)
                    Livingston, we're set.",0.0,[-0.58251506  0.9036772 ],[ 1.5391953 -1.5821484]
RUSTY,"(into his mike)
                    Livingston, we're set.",0.0,[-0.58251506  0.9036772 ],[ 1.5391953 -1.5821484]
LIVINGSTON,"(hearing this, into
                            his mike)
                    Basher, we're set.",0.0,[0.24887072 0.15788725],[ 1.6229094 -1.6785899]
BASHER,"(fixing the pinch atop
                            his van)
                    Just give me a minute.",0.0,[0.21262115 0.27796093],[ 1.7550668 -1.761877 ]
BASHER,"Then give me thirteen seconds.

      And Basher leaps down to hook up the pinch's wires to his
      van's engine.",-0.1555555555555555,[-0.50855047  0.69927686],[ 1.6870933 -1.637488 ]
LINUS,You ever rappelled before?,0.0,[ 1.7259071 -1.042999 ],[ 1.7828637 -1.8183075]
DANNY,Never.   You?,0.0,[-0.28779623  0.70123184],[ 1.7641222 -1.7134827]
LINUS,Nope.,0.0,[0.52963895 0.10025548],[ 0.9449149 -0.8784879]
BASHER,"(into his mike)
                   Ready.",0.2,[0.34162924 0.17501125],[ 1.5913097 -1.6434354]
BASHER,... One...,0.0,[ 1.192224   -0.49405748],[ 1.5743921 -1.5233835]
DANNY,"Now!

      And he and Linus lean forward and fall...",0.0,[-0.90836567  1.1977257 ],[ 1.4953114 -1.631904 ]
BASHER,"... eight, nine...

      And SNAP -- the CORDS reach their full extension, and
      Danny and Linus bounce up, watching the floor recede.",0.35,[-0.5074783  0.7910563],[ 1.778915  -1.7966158]
LINUS,Aaaaahhhhh!,0.0,[0.41346943 0.2745891 ],[ 1.3232002 -1.2398659]
BASHER,"... ten...

      In the distance, lights come up again, first at the
      Mirage, then the MGM, gradually approaching...",0.0833333333333333,[0.05773583 0.2968153 ],[ 1.8988532 -1.9673585]
BENEDICT,What the hell was that?,0.0,[ 2.076832  -1.1309336],[ 1.461639  -1.4013797]
BENEDICT,"(to himself)
                   The first goddamn round.",0.0249999999999999,[0.29359344 0.26853666],[ 1.603224  -1.7140512]
BASHER,Viva Las Vegas.,0.0,[0.12448774 0.4111884 ],[ 1.4163154 -1.3515154]
LINUS,You alright?,0.0,[ 1.932437  -0.9824695],[ 1.6621649 -1.7022184]
DANNY,"No, but you're sweet to ask.",0.35,[ 1.0680783  -0.41347447],[ 1.7111341 -1.6164895]
FRANK,Are they in?,0.0,[ 2.1423223 -1.2505697],[ 1.6096159 -1.6480066]
LIVINGSTON,"One second.
                          (a look at him)
                   I thought you got kicked out?",0.0,[0.02444366 0.32571012],[ 1.8546895 -1.911821 ]
LIVINGSTON,"This tape's from last night.   Same
                   guards, same...

      His eyes fixing on Saul's briefcase pushing closer to the
      edge of the cash cart as Yen tries to free himself.",0.06,[-0.12934758  0.2546709 ],[ 1.903766 -1.971453]
LIVINGSTON,... shift.,0.0,[0.14973651 0.42637536],[ 1.3069721 -1.1817981]
DANNY,"Not yet.
                           (a beat; another
                             beat; then)
                    Okay.",0.5,[ 0.5079909  -0.10905179],[ 1.7030009 -1.7366993]
LINUS,You think Yen made it out okay?,0.5,[ 1.2644416  -0.44871363],[ 1.6916125 -1.630659 ]
DANNY,I'm sure he's fine.,0.4583333333333333,[0.60836285 0.13678882],[ 1.6275734 -1.572434 ]
LINUS,"(jaw dropping)
                    Jesus...",0.0,[0.4124729 0.2546184],[ 1.8410629 -1.849636 ]
DANNY,"There's a Chinese man with a
                    hundred sixty million dollars
                    behind that door. Let's get him
                    out.

       Danny takes a flat hand and slaps the door hard.",-0.1791666666666667,[ 0.3286655  -0.11606347],[ 0.9316558 -1.1629177]
FRANK,Fin says he shorts it.,0.0,[0.14850812 0.39990813],[ 1.4001108 -1.3865612]
LIVINGSTON,No bet.,0.0,[ 1.4885157 -0.6920212],[ 1.0588871 -0.9934242]
LIVINGSTON,"(wishing he had bet)
                   Shit.",-0.2,[0.4866569  0.00519912],[ 1.5970023 -1.647726 ]
DANNY,Okay.,0.5,[0.18276115 0.53094697],[ 0.928708   -0.86421824]
FRANK,That's it?,0.0,[ 1.2201656  -0.25785437],[ 1.1325144 -1.0475764]
LIVINGSTON,"There's still the five pins and
                   the floor sensor. Not much we can
                   do about that from this side of
                   the door. But from this side...

      He punches up the image of Yen in the vault.",-0.1,[ 0.8114163 -0.4727809],[ 1.6403099 -1.7309774]
BASHER,"... a little bit of Semtex should
                   do the trick.",-0.1875,[-0.315555   0.5040587],[ 1.4051588 -1.4434615]
DANNY,"Counting down from twenty --
                            (checking watch)
                    -- now.",-0.1555555555555555,[ 0.32108846 -0.06420301],[ 1.819497 -2.006635]
DANNY,"-- seventeen, sixteen, fifteen --",0.0,[ 1.0118204  -0.31324133],[ 1.7053632 -1.6414258]
DANNY,"-- eleven, ten, nine --",0.0,[ 1.0698042 -0.3137113],[ 1.6545981 -1.6365867]
LIVINGSTON,"(into his mike)
                    Linus, can you read me? Linus,
                    do not blow the door, you're
                    about to kill Yen.",0.0,[ 0.7045335  -0.36242846],[ 1.218335  -1.4291328]
LINUS,"-- five, four, three --",0.0,[ 1.3704482 -0.5938979],[ 1.5545046 -1.495166 ]
DANNY,"-- one --

        He presses his detonator.

        Nothing.",0.0,[0.31190962 0.13183129],[ 1.5466033 -1.6262742]
LINUS,What's wrong?,-0.5,[ 2.2129862 -1.2313751],[ 1.4186631 -1.452809 ]
DANNY,"I don't know.

        Linus comes over to look.",0.0,[ 0.5770337  -0.18255696],[ 1.7800062 -1.7680942]
LINUS,"You check the batteries?

        Danny blanches.    Linus shoots him a look.",0.0,[-0.30189267  0.43725863],[ 1.765206  -1.8927249]
SAUL,Everything going okay?,0.5,[0.6412584  0.06616134],[ 1.728925 -1.756049]
LINUS,"You know, you lose focus for one
                    second in this game --",-0.2,[ 0.43903884 -0.05041857],[ 1.9390736 -1.8657534]
DANNY,"-- and someone gets hurt, yeah
                    yeah. I don't hear Yen complaining.

       He takes the batteries, inserts them in his detonator,
       then slaps the door twice more.",0.5,[-0.3541217  0.486093 ],[ 1.5606381 -1.7341647]
DANNY,"Do it.

       Linus pulls... and the door opens.",0.0,[0.17859523 0.13642198],[ 1.3443533 -1.3869251]
DANNY,"Amazing?

       Linus goes to one of the racks and tentatively opens
       it...

       Yen pops up from within, his hair on end, looking like he
       just dropped out of a cyclone.",0.6000000000000001,[ 0.25819767 -0.16435084],[ 1.8674557 -2.005129 ]
SAUL,Ever been in love?,0.5,[ 1.8505844 -0.9084572],[ 1.6613942 -1.6205451]
FRANK,"(considers it for
                            a moment)
                    No, I guess not. Not really.",-0.1,[ 0.65000886 -0.33248916],[ 1.8272284 -1.81051  ]
SAUL,This is better.,0.5,[-0.5359008  1.1631018],[ 1.1672109 -1.1154773]
BENEDICT,You gonna answer it?,0.0,[ 2.0402296  -0.99936056],[ 1.472154  -1.5345318]
TESS,"I don't have a cell phone.

      They keep moving, but the RING pursues them. Finally,
      Benedict stops, pulls Tess's purse from her shoulder and
      opens it: inside, he finds a CELL PHONE, RINGING.",0.0,[ 1.0930845 -0.5566945],[ 1.521666  -1.6675497]
TESS,It isn't mine.,0.0,[ 1.4755665  -0.61566615],[ 1.2614797 -1.210415 ]
BENEDICT,"See who's on the other end.

      She takes the phone, activates it.",-0.125,[-0.4046259   0.73592335],[ 1.2715223 -1.2286295]
TESS,Hello?,0.0,[ 1.5538689  -0.66343164],[ 1.4267398 -1.4074689]
RUSTY (V.O.),"May I have a word with Mr.
                 Benedict, please?

      Tess looks up, confused.",-0.4,[ 0.7854626 -0.3713069],[ 1.7489591 -1.9080278]
TESS,"It's for you.

      Benedict takes the phone.",0.0,[-0.31372744  0.6892998 ],[ 1.953843  -1.9464191]
BENEDICT,Who the hell is this?,0.0,[ 2.079461  -1.0609406],[ 1.086475  -1.1889129]
RUSTY,The man who's robbing you.,0.0,[-0.07333538  0.30336705],[ 1.5027555 -1.5288099]
BENEDICT,"What the hell is going on down
                there in the vault?",-0.1555555555555555,[ 0.881291  -0.5776472],[ 1.5618973 -1.6381499]
BENEDICT,"Show me.

      Fat points to the security-cam view of the vault corridor
      and vault -- Livingston's tape.",0.0,[0.14385621 0.13191167],[ 1.8546692 -1.9687606]
BENEDICT,"(on phone,
                        venomously)
                I'm afraid you're mistaken.",-0.6,[ 0.7528287  -0.21824685],[ 1.6427761 -1.6211656]
RUSTY (V.O.),"You're watching your monitor?
                Okay, keep watching.

      Livingston punches in numbers...",0.5,[-0.8899091  1.149251 ],[ 1.7342571 -1.8918921]
BENEDICT,Jesus Christ...,0.0,[ 1.1999271  -0.33465013],[ 1.5192088 -1.5180664]
RUSTY (V.O.),"In this town, your luck can change
                 just that quickly.",0.3333333333333333,[0.31266147 0.12414222],[ 1.7293099 -1.6836458]
BENEDICT,"(close to apoplectic,
                         takes a breath and
                         cups the phone, then
                         barks at Walsh)
                 Find out how much money we have
                 down there.

       Tess, amid all this chaos, is still curious: how did
       that cell phone get into her handbag? And suddenly it
       hits her...",-0.0138888888888888,[ 1.1242222 -0.8628746],[ 1.7074299 -1.7287074]
DANNY,"Good-bye.

       Danny starts for her cheek, stops to see if it's alright
       with her -- she, sad-eyed, does not recoil -- and then
       gently kisses it...

       ... as he slips the cell phone into her handbag,
       unnoticed.",0.0,[ 0.8554197 -0.5705155],[ 1.8847365 -1.9322793]
BENEDICT,"(on phone)
                 Alright. You've proved your
                 point. You've broken into my
                 vault. Congratulations: you're a
                 dead man.

       Tess leaves.",-0.3,[-0.32374573  0.5317049 ],[ 1.4469104 -1.6286448]
RUSTY (V.O.),Maybe.,0.0,[0.45124835 0.12634736],[ 0.92405224 -0.84286803]
BENEDICT,"May I ask: how do you expect to
                 leave here, hmm?",0.0,[ 1.372718  -0.9691845],[ 1.6242073 -1.7962586]
BENEDICT,"Do you believe I'll simply allow
          you to parade bags full of my
          money out my casino doors?

A distance beyond Rusty, Tess exits the cages. She
stops, puzzling over what to do, happens to spot him.",0.0333333333333333,[ 1.0086958  -0.58360577],[ 1.1934607 -1.3319151]
RUSTY,"No.   You're gonna carry it out for
          us.",0.0,[-0.72376573  0.9602068 ],[ 1.2573247 -1.1232628]
BENEDICT,"(has to laugh)
          And why would I do that?",0.3,[0.06570418 0.26522723],[ 1.58403   -1.5947787]
RUSTY,"Take a closer look at your
          monitor...",0.0,[ 0.29178888 -0.12443562],[ 1.8736248 -1.844406 ]
RUSTY (V.O.),"As your manager's probably
                reporting to you by now, you have
                a little over a hundred sixty
                million in your vault tonight.

      And, as if Rusty was in the room watching, Walsh
      approaches with the night's cash count: $163,156,759.",-0.1875,[ 0.75102895 -0.5841809 ],[ 1.8302966 -1.9037812]
RUSTY (V.O.),"You may notice: we're only
                packing up about half that. The
                other half we're leaving in your
                vault, booby-trapped, as a
                hostage.",-0.1145833333333333,[ 1.141704  -0.8397411],[ 1.6788832 -1.7339967]
RUSTY,"You let our eighty million go, and
                you get to keep your eighty.
                That's the deal. You try and stop
                us, we'll blow both cash loads.",0.0,[-0.1729317   0.24043748],[ 0.80936027 -0.951288  ]
RUSTY,"(holding her glance)
                   Mr. Benedict: you can lose eighty
                   million dollars secretly tonight
                   or you can lose a hundred sixty
                   million dollars publicly. It's
                   your decision.

      He cups the phone.",-0.2,[ 0.7898452 -0.6144834],[ 1.744654  -1.8225174]
RUSTY,Hi.,0.0,[0.09959378 0.5184144 ],[ 1.0330917 -1.003076 ]
BENEDICT,"(to Walsh)
                   Make the call.

      Walsh grabs a phone, punches numbers...",0.0,[0.4100095  0.03429941],[ 1.76367   -1.9087425]
WALSH,We have an incident here...,0.0,[ 0.8727699  -0.20941329],[ 1.7864212 -1.7235268]
BENEDICT,"(uncupping his
                            phone)
                   Okay.   You have a deal.",0.5,[-0.43246582  0.68365693],[ 1.5686078 -1.6093127]
TESS,Where's Danny?,0.0,[ 1.9549352 -1.0465248],[ 1.3296883 -1.3464915]
RUSTY,"He's fine. He wants you to go
                upstairs, and watch TV.",0.3083333333333333,[-0.63927335  0.8179195 ],[ 1.5401305 -1.5188401]
TESS,"(a little pissed)
                He does?",-0.1875,[0.39182284 0.03029971],[ 1.7832351 -1.8140122]
RUSTY,"It's alright, Tess. I promise.
                       (back on phone)
                Good. Here's what you do. Five
                minutes from now, the men in the
                vault are going to deposit six
                bags in the vault elevator.

      Tess isn't sure what to do. As Rusty continues on the
      phone, she backs off, debating: can she blow the whistle
      on her ex?",0.3999999999999999,[ 0.81201655 -0.5874594 ],[ 1.3748251 -1.4164118]
RUSTY (V.O.),"If they meet anyone, we'll blow
                the money in the bags and the
                money in the vault.",0.0,[ 0.19753937 -0.02783395],[ 1.2182909 -1.343938 ]
RUSTY (V.O.),"One minute after that, the
                elevator will rise to your cages.
                Six of your guards will pick up
                the bags and carry them out into
                the casino.

      Six guards do precisely that.",0.4,[-0.26840487  0.40966013],[ 1.0610658 -1.1985275]
RUSTY,"If they take more than twenty
                seconds to reach the casino floor
                or if there's any indication a
                switch has been made, we'll blow
                the money in the vault and the
                money in the bags.

      A SLOT MACHINE RINGS behind him...",0.0499999999999999,[ 1.27501   -0.9480348],[ 1.2892433 -1.5522567]
BENEDICT,"(to Walsh)
                He's in the casino right now.",0.2857142857142857,[0.1050169  0.18483135],[ 1.7406915 -1.7993789]
RUSTY (V.O.),"Of course, I'm in the casino. In
                fact, I'm staying in your hotel.
                And I have two words for you:
                mini-bar.
                       (back to business)
                Now as soon as your guards hit the
                casino floor...",0.0,[ 0.23584777 -0.08574274],[ 1.4871985 -1.6787506]
RUSTY (V.O.),"... a white unmarked van is going
                to pull up in your valet station.",0.0,[-1.2181339  1.2483526],[ 1.7030386 -1.6147096]
RUSTY (V.O.),"Your guards will load the bags
                into the van's rear. If anyone so
                much as approaches the driver's
                door, we blow everything.",0.2,[ 0.6712174  -0.40415487],[ 1.1927843 -1.2502009]
RUSTY (V.O.),"Now, when I get word that the van
                   hasn't been followed, that the
                   money is secure, my men will exit
                   the building, and once their
                   safety is confirmed, you'll get
                   your vault back.",0.2666666666666666,[ 0.3742774  -0.21630964],[ 1.2743887 -1.4434704]
BENEDICT,"Sir, I have complied with your
                   every request, would you agree?",0.0,[ 0.6779241  -0.29768577],[ 1.867823 -2.008486]
RUSTY (V.O.),I would.,0.0,[ 0.7566642  -0.13089633],[ 1.0309108 -0.9335618]
BENEDICT,Good.   Now I have one of my own.,0.6499999999999999,[-1.7357639  1.9665629],[ 1.6303684 -1.4505956]
RUSTY (V.O.),Yes?,0.0,[ 1.4607874  -0.62893206],[ 1.1038216 -1.0922269]
BENEDICT,"(at last, his venom
                           released)
                   Run and hide. If you get picked
                   up next week buying a $100,000
                   sports car in Newport Beach, I'll
                   be supremely disappointed.
                   Because I want my people to find
                   you. And rest assured: when they
                   do, they won't hand you over to
                   the police.
                          (beat)
                   Run and hide. That's all I ask.

      And during the above rant by Benedict, we view...",-0.1875,[ 0.93370616 -0.6315234 ],[ 1.4006947 -1.5473269]
WALSH,"Our guys say the van is headed
                   toward McCarren Airport.",0.0,[-0.9608626  0.9160428],[ 2.1527884 -2.061193 ]
BENEDICT,"Get everyone in position. I want
                   my vault back before that van hits
                   the tarmac.


       LONGER MONTAGE now, CUTTING BETWEEN:",-0.3,[ 1.2038478 -0.8337716],[ 1.3949926 -1.4780296]
BENEDICT,"(on second
                           inspection)
                   Where's Zerga?
                          (off Walsh's sheepish
                           look)
                   Mr. Zerga? With the briefcase?",0.0,[ 0.8961929 -0.7299783],[ 1.7286875 -1.9636891]
WALSH,"He's -- he died.

       Benedict shoots him a slow, sideways glance.",-0.3,[-0.11511871  0.3715903 ],[ 1.888965  -1.9811994]
BENEDICT,Do it.,0.0,[ 0.956327  -0.1414738],[ 1.1178795 -1.0563399]
BENEDICT,"(into intercom)
                What's the situation down there?",-0.1555555555555555,[ 0.9178223  -0.36026543],[ 1.9840716 -1.9263619]
BENEDICT,"(to Walsh, soberly)
                Tell them to take the van. I'm
                going down there.
                       (as an afterthought,
                         to Slim)
                Find out how they fiddled with our
                cameras.",-0.0277777777777777,[ 0.60338944 -0.41782376],[ 1.6260381 -1.6104726]
BENEDICT,Yes.,0.0,[0.35707092 0.19407618],[ 0.7713877 -0.6977943]
BENEDICT,"(doesn't want to hear
                        anymore; the SWAT
                        team failed him)
                Take your men out now.

      HOLD ON Benedict, seething, as the SWAT Leader steps
      away...",-0.5,[ 0.8011994 -0.3117226],[ 1.4085125 -1.4848183]
BENEDICT,"(into walkie-talkie he
                        has with him)
                Walsh: How are we with the van?


265   EXT. McCARREN AIRPORT - NIGHT                                   265

      The stalemate with the van continues.    Still no movement
      from inside.",0.0,[ 1.4704849 -1.1241153],[ 2.0762713 -2.146856 ]
TISHKOFF,"Enough monkey business.

      Virgil brings the van to a stop, then readies a
      distinctive red button on his remote.",-0.0375,[-0.6692756  0.9155314],[ 1.7092502 -1.6913824]
BENEDICT,Yes?,0.0,[ 1.4607874  -0.62893206],[ 1.1038216 -1.0922269]
BENEDICT,And?,0.0,[ 1.3612583 -0.5778481],[ 1.2316357 -1.1856554]
BENEDICT,"(dropping his walkie-
                          talkie to his side)
                Shit.",-0.2,[-0.04082574  0.35699514],[ 1.5569932 -1.7017525]
BENEDICT,"What, Walsh?",0.0,[ 1.6160034  -0.75161064],[ 1.5056316 -1.4864416]
BENEDICT,What?!,0.0,[0.72110945 0.02711186],[ 1.2827951 -1.1345874]
BENEDICT,"What do you mean there was no
                money in the bags?",-0.3125,[ 0.3149847  -0.12306372],[ 1.5295577 -1.649056 ]
BENEDICT,"Walsh, cue up the tape of the
                   robbery.",0.0,[-0.7383931  1.121745 ],[ 1.6857941 -1.6154139]
WALSH,"(on walkie-talkie)
                   No, sir. It doesn't. I -- I
                   don't understand...",0.0,[ 0.66854906 -0.16687357],[ 1.9647633 -1.9720383]
BENEDICT,"We had that installed on Tuesday.
                   The image we saw of the men
                   robbing us was a tape.",0.0,[-1.2146435  1.3243958],[ 1.5675483 -1.5148245]
BENEDICT,"Someone built a double of my
                   vault, then made a tape of them
                   robbing it. When we saw them
                   putting money in those bags, that
                   wasn't actually happening.",0.0,[-0.2580962   0.27517995],[ 1.2560066 -1.3586715]
WALSH,"Then, sir...",0.0,[ 0.9112631  -0.33809635],[ 1.4802779 -1.4806892]
LIVINGSTON,9-1-1.   Emergency response.,0.0,[-0.60278064  1.1406773 ],[ 1.9446377 -1.8422884]
RUSTY,"(hiding his voice)
                Prepare to cut power!",0.0,[-0.5991808  0.8687675],[ 1.8259696 -1.8038281]
LINUS,"Guys, someone's here!",0.0,[ 1.7065676 -0.7937333],[ 1.8662034 -1.9210551]
RUSTY,"Las Vegas P.D. This is Officer
                Brooks, New Jersey Probation
                Division. I have a violator in
                your jurisdiction...
                        (cupping phone)
                Hit it.

      Turk hits the gas and the VEHICLE PEELS away, carrying its
      cadre of new multi-millionaires far away from the
      Bellagio Hotel and Casino.",0.1242424242424242,[ 0.9014267  -0.56725097],[ 1.5925967 -1.630954 ]
BENEDICT,"(and it finally occurs
                         to him)
                Ocean...",0.0,[0.3459881  0.06656264],[ 1.8157929 -1.9695979]
